solution_id,configuration_id,scenario_id,aidres_sector_id,horizon,electricity_[mwh/t],electricity_[gj/t],alternative_fuel_mixture_[gj/t],biomass_[gj/t],biomass_waste_[gj/t],coal_[gj/t],coke_[gj/t],crude_oil_[gj/t],hydrogen_[gj/t],methanol_[gj/t],ammonia_[gj/t],naphtha_[gj/t],natural_gas_[gj/t],plastic_mix_[gj/t],alternative_fuel_mixture_[t/t],biomass_[t/t],biomass_waste_[t/t],coal_[t/t],coke_[t/t],crude_oil_[t/t],hydrogen_[t/t],methanol_[t/t],ammonia_[t/t],naphtha_[t/t],natural_gas_[t/t],plastic_mix_[t/t],totex_[eur/t],opex_var_[eur/t],co2_allowance_[eur/t],opex_cst_[eur/t],opex_[eur/t],capex_[eur/t],direct_emission_[tco2/t],total_emission_[tco2/t],direct_emission_reduction_[%],total_emission_reduction_[%],captured_co2_[tco2/t]
106,14,2,2,2030,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,71.87454609,15.72663379,18.75,32.3979123,66.87454609,5,0.125,0.150807828,74.9,71.9,0.659
107,14,3,2,2030,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,71.87454609,15.72663379,18.75,32.3979123,66.87454609,5,0.125,0.150807828,74.9,71.9,0.659
108,14,4,2,2030,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,71.87454609,15.72663379,18.75,32.3979123,66.87454609,5,0.125,0.150807828,74.9,71.9,0.659
109,14,5,2,2050,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,96.87454609,15.72663379,43.75,32.3979123,91.87454609,5,0.125,0.125889808,74.9,76.5,0.659
110,14,6,2,2050,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,96.87454609,15.72663379,43.75,32.3979123,91.87454609,5,0.125,0.125889808,74.9,76.5,0.659
111,14,7,2,2050,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,96.87454609,15.72663379,43.75,32.3979123,91.87454609,5,0.125,0.125889808,74.9,76.5,0.659
112,14,8,2,2050,0.20765,0.74754,4.13431,0,0,0,0,0,0,0,0,0,0,0,0.11708,0,0,0,0,0,0,0,0,0,0,0,96.87454609,15.72663379,43.75,32.3979123,91.87454609,5,0.125,0.125889808,74.9,76.5,0.659
113,15,1,2,2030,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,84.60889432,13.60653814,15.3,35.70235618,64.60889432,20,0.102,0.124372147,79.5,76.8,0.621
114,15,2,2,2030,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,84.60889432,13.60653814,15.3,35.70235618,64.60889432,20,0.102,0.124372147,79.5,76.8,0.621
115,15,3,2,2030,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,84.60889432,13.60653814,15.3,35.70235618,64.60889432,20,0.102,0.124372147,79.5,76.8,0.621
116,15,4,2,2030,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,84.60889432,13.60653814,15.3,35.70235618,64.60889432,20,0.102,0.124372147,79.5,76.8,0.621
117,15,5,2,2050,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,105.0088943,13.60653814,35.7,35.70235618,85.00889432,20,0.102,0.102719796,79.5,80.8,0.621
118,15,6,2,2050,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,105.0088943,13.60653814,35.7,35.70235618,85.00889432,20,0.102,0.102719796,79.5,80.8,0.621
119,15,7,2,2050,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,105.0088943,13.60653814,35.7,35.70235618,85.00889432,20,0.102,0.102719796,79.5,80.8,0.621
120,15,8,2,2050,0.18044,0.64957,3.34437,0,0,0,0,0,0,0,0,0,0,0,0.09471,0,0,0,0,0,0,0,0,0,0,0,105.0088943,13.60653814,35.7,35.70235618,85.00889432,20,0.102,0.102719796,79.5,80.8,0.621
121,16,1,2,2030,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,126.0223271,23.63758339,69.6,29.7847437,123.0223271,3,0.464,0.475858676,6.9,11.2,0
122,16,2,2,2030,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,126.0223271,23.63758339,69.6,29.7847437,123.0223271,3,0.464,0.475858676,6.9,11.2,0
123,16,3,2,2030,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,126.0223271,23.63758339,69.6,29.7847437,123.0223271,3,0.464,0.475858676,6.9,11.2,0
124,16,4,2,2030,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,126.0223271,23.63758339,69.6,29.7847437,123.0223271,3,0.464,0.475858676,6.9,11.2,0
125,16,5,2,2050,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,218.8223271,23.63758339,162.4,29.7847437,215.8223271,3,0.464,0.464,6.9,13.4,0
126,16,6,2,2050,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,218.8223271,23.63758339,162.4,29.7847437,215.8223271,3,0.464,0.464,6.9,13.4,0
127,16,7,2,2050,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,218.8223271,23.63758339,162.4,29.7847437,215.8223271,3,0.464,0.464,6.9,13.4,0
128,16,8,2,2050,0.09882,0.35576,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,218.8223271,23.63758339,162.4,29.7847437,215.8223271,3,0.464,0.464,6.9,13.4,0
129,17,1,2,2030,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,17.41246617,44.47772247,-62.85,29.7847437,11.41246617,6,-0.419,-0.389138976,184.1,172.6,0.882
130,17,2,2,2030,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,17.41246617,44.47772247,-62.85,29.7847437,11.41246617,6,-0.419,-0.389138976,184.1,172.6,0.882
131,17,3,2,2030,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,17.41246617,44.47772247,-62.85,29.7847437,11.41246617,6,-0.419,-0.389138976,184.1,172.6,0.882
132,17,4,2,2030,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,17.41246617,44.47772247,-62.85,29.7847437,11.41246617,6,-0.419,-0.389138976,184.1,172.6,0.882
133,17,5,2,2050,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,-66.38753383,44.47772247,-146.65,29.7847437,-72.38753383,6,-0.419,-0.419,184.1,178.2,0.882
134,17,6,2,2050,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,-66.38753383,44.47772247,-146.65,29.7847437,-72.38753383,6,-0.419,-0.419,184.1,178.2,0.882
135,17,7,2,2050,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,-66.38753383,44.47772247,-146.65,29.7847437,-72.38753383,6,-0.419,-0.419,184.1,178.2,0.882
136,17,8,2,2050,0.24884,0.89583,0,0,6.06752,0,0,0,0,0,0,0,0,0,0,0,0.47035,0,0,0,0,0,0,0,0,0,-66.38753383,44.47772247,-146.65,29.7847437,-72.38753383,6,-0.419,-0.419,184.1,178.2,0.882
137,18,1,2,2030,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,66.48609679,29.51106309,-38.25,41.2250337,32.48609679,34,-0.255,-0.233214316,151.2,143.5,0.719
138,18,2,2,2030,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,66.48609679,29.51106309,-38.25,41.2250337,32.48609679,34,-0.255,-0.233214316,151.2,143.5,0.719
139,18,3,2,2030,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,66.48609679,29.51106309,-38.25,41.2250337,32.48609679,34,-0.255,-0.233214316,151.2,143.5,0.719
140,18,4,2,2030,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,66.48609679,29.51106309,-38.25,41.2250337,32.48609679,34,-0.255,-0.233214316,151.2,143.5,0.719
141,18,5,2,2050,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,15.48609679,29.51106309,-89.25,41.2250337,-18.51390321,34,-0.255,-0.255,151.2,147.6,0.719
142,18,6,2,2050,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,15.48609679,29.51106309,-89.25,41.2250337,-18.51390321,34,-0.255,-0.255,151.2,147.6,0.719
143,18,7,2,2050,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,15.48609679,29.51106309,-89.25,41.2250337,-18.51390321,34,-0.255,-0.255,151.2,147.6,0.719
144,18,8,2,2050,0.18155,0.65357,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,15.48609679,29.51106309,-89.25,41.2250337,-18.51390321,34,-0.255,-0.255,151.2,147.6,0.719
145,19,1,2,2030,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,78.69692779,35.58459497,4.2,33.91233282,73.69692779,5,0.028,0.056099022,94.4,89.5,0.958
146,19,2,2,2030,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,78.69692779,35.58459497,4.2,33.91233282,73.69692779,5,0.028,0.056099022,94.4,89.5,0.958
147,19,3,2,2030,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,78.69692779,35.58459497,4.2,33.91233282,73.69692779,5,0.028,0.056099022,94.4,89.5,0.958
148,19,4,2,2030,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,78.69692779,35.58459497,4.2,33.91233282,73.69692779,5,0.028,0.056099022,94.4,89.5,0.958
149,19,5,2,2050,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,84.29692779,35.58459497,9.8,33.91233282,79.29692779,5,0.028,0.028,94.4,94.8,0.958
150,19,6,2,2050,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,84.29692779,35.58459497,9.8,33.91233282,79.29692779,5,0.028,0.028,94.4,94.8,0.958
151,19,7,2,2050,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,84.29692779,35.58459497,9.8,33.91233282,79.29692779,5,0.028,0.028,94.4,94.8,0.958
152,19,8,2,2050,0.23416,0.84297,0,0,4.29082,0,0,0,0,0,0,0,0,0,0,0,0.33262,0,0,0,0,0,0,0,0,0,84.29692779,35.58459497,9.8,33.91233282,79.29692779,5,0.028,0.028,94.4,94.8,0.958
153,20,1,2,2030,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,92.3592296,31.30223674,2.85,37.20699286,71.3592296,21,0.019,0.04381302,96.2,91.8,0.903
154,20,2,2,2030,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,92.3592296,31.30223674,2.85,37.20699286,71.3592296,21,0.019,0.04381302,96.2,91.8,0.903
155,20,3,2,2030,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,92.3592296,31.30223674,2.85,37.20699286,71.3592296,21,0.019,0.04381302,96.2,91.8,0.903
156,20,4,2,2030,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,92.3592296,31.30223674,2.85,37.20699286,71.3592296,21,0.019,0.04381302,96.2,91.8,0.903
157,20,5,2,2050,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,96.1592296,31.30223674,6.65,37.20699286,75.1592296,21,0.019,0.019,96.2,96.5,0.903
158,20,6,2,2050,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,96.1592296,31.30223674,6.65,37.20699286,75.1592296,21,0.019,0.019,96.2,96.5,0.903
159,20,7,2,2050,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,96.1592296,31.30223674,6.65,37.20699286,75.1592296,21,0.019,0.019,96.2,96.5,0.903
160,20,8,2,2050,0.20677,0.74439,0,0,3.7616,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0,0,0,0,0,0,0,96.1592296,31.30223674,6.65,37.20699286,75.1592296,21,0.019,0.019,96.2,96.5,0.903
161,21,0,2,2018,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,58.37155406,19.06896636,12.9952,23.3073877,55.37155406,3,0.524,0.578100513,-5.2,-7.8,0
162,21,1,2,2030,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,119.6406006,14.73321289,78.6,23.3073877,116.6406006,3,0.524,0.569212219,-5.2,-6.2,0
163,21,2,2,2030,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,119.6406006,14.73321289,78.6,23.3073877,116.6406006,3,0.524,0.569212219,-5.2,-6.2,0
164,21,3,2,2030,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,119.6406006,14.73321289,78.6,23.3073877,116.6406006,3,0.524,0.569212219,-5.2,-6.2,0
165,21,4,2,2030,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,119.6406006,14.73321289,78.6,23.3073877,116.6406006,3,0.524,0.569212219,-5.2,-6.2,0
166,21,5,2,2050,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,224.4406006,14.73321289,183.4,23.3073877,221.4406006,3,0.524,0.559577211,-5.2,-4.4,0
167,21,6,2,2050,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,224.4406006,14.73321289,183.4,23.3073877,221.4406006,3,0.524,0.559577211,-5.2,-4.4,0
168,21,7,2,2050,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,224.4406006,14.73321289,183.4,23.3073877,221.4406006,3,0.524,0.559577211,-5.2,-4.4,0
169,21,8,2,2050,0.08029,0.28905,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,224.4406006,14.73321289,183.4,23.3073877,221.4406006,3,0.524,0.559577211,-5.2,-4.4,0
170,22,1,2,2030,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,78.16781144,29.31042374,20.55,23.3073877,73.16781144,5,0.137,0.22476595,72.5,58.1,0.548
171,22,2,2,2030,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,78.16781144,29.31042374,20.55,23.3073877,73.16781144,5,0.137,0.22476595,72.5,58.1,0.548
172,22,3,2,2030,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,78.16781144,29.31042374,20.55,23.3073877,73.16781144,5,0.137,0.22476595,72.5,58.1,0.548
173,22,4,2,2030,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,78.16781144,29.31042374,20.55,23.3073877,73.16781144,5,0.137,0.22476595,72.5,58.1,0.548
174,22,5,2,2050,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,105.5678114,29.31042374,47.95,23.3073877,100.5678114,5,0.137,0.2039596,72.5,62,0.548
175,22,6,2,2050,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,105.5678114,29.31042374,47.95,23.3073877,100.5678114,5,0.137,0.2039596,72.5,62,0.548
176,22,7,2,2050,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,105.5678114,29.31042374,47.95,23.3073877,100.5678114,5,0.137,0.2039596,72.5,62,0.548
177,22,8,2,2050,0.17339,0.62419,0,0,0,4.01198,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,105.5678114,29.31042374,47.95,23.3073877,100.5678114,5,0.137,0.2039596,72.5,62,0.548
178,23,1,2,2030,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,82.47538553,18.31082687,12.9,30.26455867,61.47538553,21,0.086,0.13725889,82.7,74.4,0.438
179,23,2,2,2030,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,82.47538553,18.31082687,12.9,30.26455867,61.47538553,21,0.086,0.13725889,82.7,74.4,0.438
180,23,3,2,2030,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,82.47538553,18.31082687,12.9,30.26455867,61.47538553,21,0.086,0.13725889,82.7,74.4,0.438
181,23,4,2,2030,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,82.47538553,18.31082687,12.9,30.26455867,61.47538553,21,0.086,0.13725889,82.7,74.4,0.438
182,23,5,2,2050,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,99.67538553,18.31082687,30.1,30.26455867,78.67538553,21,0.086,0.121577211,82.7,77.3,0.438
183,23,6,2,2050,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,99.67538553,18.31082687,30.1,30.26455867,78.67538553,21,0.086,0.121577211,82.7,77.3,0.438
184,23,7,2,2050,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,99.67538553,18.31082687,30.1,30.26455867,78.67538553,21,0.086,0.121577211,82.7,77.3,0.438
185,23,8,2,2050,0.13068,0.47045,0,0,0,2.1318,0,0,0,0,0,0,0,0,0,0,0,0.07226,0,0,0,0,0,0,0,0,99.67538553,18.31082687,30.1,30.26455867,78.67538553,21,0.086,0.121577211,82.7,77.3,0.438
186,24,1,2,2030,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,74.0184512,26.75849982,16.2,27.05995138,70.0184512,4,0.108,0.182669014,78.3,65.9,0.629
187,24,2,2,2030,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,74.0184512,26.75849982,16.2,27.05995138,70.0184512,4,0.108,0.182669014,78.3,65.9,0.629
188,24,3,2,2030,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,74.0184512,26.75849982,16.2,27.05995138,70.0184512,4,0.108,0.182669014,78.3,65.9,0.629
189,24,4,2,2030,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,74.0184512,26.75849982,16.2,27.05995138,70.0184512,4,0.108,0.182669014,78.3,65.9,0.629
190,24,5,2,2050,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,95.6184512,26.75849982,37.8,27.05995138,91.6184512,4,0.108,0.159573663,78.3,70.2,0.629
191,24,6,2,2050,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,95.6184512,26.75849982,37.8,27.05995138,91.6184512,4,0.108,0.159573663,78.3,70.2,0.629
192,24,7,2,2050,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,95.6184512,26.75849982,37.8,27.05995138,91.6184512,4,0.108,0.159573663,78.3,70.2,0.629
193,24,8,2,2050,0.19246,0.69286,0,0,0,3.09002,0,0,0,0,0,0,0,0,0,0,0,0.10475,0,0,0,0,0,0,0,0,95.6184512,26.75849982,37.8,27.05995138,91.6184512,4,0.108,0.159573663,78.3,70.2,0.629
194,25,1,2,2030,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,76.52782509,20.36244235,12.45,28.71538274,61.52782509,15,0.083,0.137855707,83.3,74.3,0.533
195,25,2,2,2030,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,76.52782509,20.36244235,12.45,28.71538274,61.52782509,15,0.083,0.137855707,83.3,74.3,0.533
196,25,3,2,2030,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,76.52782509,20.36244235,12.45,28.71538274,61.52782509,15,0.083,0.137855707,83.3,74.3,0.533
197,25,4,2,2030,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,76.52782509,20.36244235,12.45,28.71538274,61.52782509,15,0.083,0.137855707,83.3,74.3,0.533
198,25,5,2,2050,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,93.12782509,20.36244235,29.05,28.71538274,78.12782509,15,0.083,0.118803692,83.3,77.8,0.533
199,25,6,2,2050,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,93.12782509,20.36244235,29.05,28.71538274,78.12782509,15,0.083,0.118803692,83.3,77.8,0.533
200,25,7,2,2050,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,93.12782509,20.36244235,29.05,28.71538274,78.12782509,15,0.083,0.118803692,83.3,77.8,0.533
201,25,8,2,2050,0.15877,0.57156,0,0,0,2.14526,0,0,0,0,0,0,0,0,0,0,0,0.07272,0,0,0,0,0,0,0,0,93.12782509,20.36244235,29.05,28.71538274,78.12782509,15,0.083,0.118803692,83.3,77.8,0.533
202,26,1,2,2030,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,116.4695015,20.71211379,69.45,23.3073877,113.4695015,3,0.463,0.488126773,7.1,8.9,0
203,26,2,2,2030,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,131.4809024,35.72351469,69.45,23.3073877,128.4809024,3,0.463,0.488126773,7.1,8.9,0
204,26,3,2,2030,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,116.4695015,20.71211379,69.45,23.3073877,113.4695015,3,0.463,0.488126773,7.1,8.9,0
205,26,4,2,2030,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,131.4809024,35.72351469,69.45,23.3073877,128.4809024,3,0.463,0.488126773,7.1,8.9,0
206,26,5,2,2050,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,215.0740619,26.71667415,162.05,23.3073877,212.0740619,3,0.463,0.478491766,7.1,10.7,0
207,26,6,2,2050,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,224.0809024,35.72351469,162.05,23.3073877,221.0809024,3,0.463,0.478491766,7.1,10.7,0
208,26,7,2,2050,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,215.0740619,26.71667415,162.05,23.3073877,212.0740619,3,0.463,0.478491766,7.1,10.7,0
209,26,8,2,2050,0.08029,0.28905,0,0,0,0,0,0,0,0,0,0,2.16164,0,0,0,0,0,0,0,0,0,0,0,0.04415,0,224.0809024,35.72351469,162.05,23.3073877,221.0809024,3,0.463,0.478491766,7.1,10.7,0
210,27,1,2,2030,0.15497,0.5579,0,0,0,0,0,0,0,0,0,0,3.69103,0,0,0,0,0,0,0,0,0,0,0,0.07539,0,80.44259756,36.63520986,16.5,23.3073877,76.44259756,4,0.11,0.155049084,77.9,71.1,0.439
211,27,2,2,2030,0.15497,0.5579,0,0,0,0,0,0,0,0,0,0,3.69103,0,0,0,0,0,0,0,0,0,0,0,0.07539,0,106.0747708,62.26738315,16.5,23.3073877,102.0747708,4,0.11,0.155049084,77.9,71.1,0.439
